CPU	 47	 0
CPU	 45	 0
CPU	 49	 0
CPU	 27	 0
CPU	 39	 0
CPU	 37	 0
CPU	 33	 0
CPU	 23	 0
CPU	 17	 0
CPU	 15	 0
CPU	 11	 0
CPU	 7	 0
CPU	 3	 0
CPU	 1	 0
CPU	 5	 0
CPU	 21	 0
CPU	 9	 0
CPU	 13	 0
CPU	 19	 0
CPU	 25	 0
CPU	 31	 0
CPU	 29	 0
CPU	 35	 0
CPU	 43	 0
CPU	 41	 0.016675
IO	 48	 8406.75
IO	 14	 8407.85
IO	 6	 8410.2
IO	 34	 8410.3
IO	 38	 8411.33
IO	 28	 8411.6
IO	 44	 8411.65
IO	 10	 8411.88
IO	 18	 8412.87
IO	 30	 8413.02
IO	 20	 8413.25
IO	 36	 8414.27
IO	 32	 8414.48
IO	 42	 8414.63
IO	 0	 8414.8
IO	 12	 8414.93
IO	 22	 8415
IO	 46	 8415.32
IO	 8	 8415.62
IO	 16	 8416.05
IO	 2	 8416.3
IO	 4	 8416.32
IO	 40	 8416.4
IO	 26	 8416.43
IO	 24	 8416.45
