CPU	 1	 0.1
CPU	 3	 0.116675
CPU	 5	 0.11665
CPU	 7	 0.116675
CPU	 9	 0.1
CPU	 11	 0.1
CPU	 13	 0.1
CPU	 15	 0.1
CPU	 17	 0.1
CPU	 19	 0.11665
CPU	 21	 0.116675
CPU	 23	 0.116675
CPU	 25	 0.1
CPU	 27	 0.116675
CPU	 29	 0.133325
CPU	 31	 0.133325
CPU	 33	 0.1
CPU	 35	 0.116675
CPU	 37	 0.116675
CPU	 39	 0.11665
CPU	 41	 0.116675
CPU	 43	 0.11665
CPU	 45	 0.133325
CPU	 47	 0.116675
CPU	 49	 0.116675
CPU	 51	 0.116675
CPU	 53	 0.116675
CPU	 55	 0.116675
CPU	 57	 0.116675
CPU	 59	 0.116675
CPU	 61	 0.13335
CPU	 63	 0.13335
CPU	 65	 0.11665
CPU	 67	 0.133325
CPU	 69	 0.116675
CPU	 71	 0.116675
CPU	 73	 0.13335
CPU	 75	 0.116675
CPU	 77	 0.11665
CPU	 79	 0.11665
CPU	 81	 0.116675
CPU	 83	 0.13335
CPU	 85	 0.116675
CPU	 87	 0.15
CPU	 89	 0.11665
CPU	 91	 0.13335
CPU	 93	 0.133325
CPU	 95	 0.116675
CPU	 97	 0.133325
CPU	 99	 0.133325
IO	 0	 19071.2
IO	 2	 19071.2
IO	 4	 19071.1
IO	 6	 19071.1
IO	 8	 19071
IO	 10	 19071
IO	 12	 19071
IO	 14	 19070.9
IO	 16	 19070.8
IO	 18	 19070.8
IO	 20	 19070.7
IO	 22	 19070.7
IO	 24	 19070.6
IO	 26	 19070.5
IO	 28	 19070.5
IO	 30	 19070.4
IO	 32	 19070.3
IO	 34	 19070.2
IO	 36	 19070.1
IO	 38	 19070
IO	 40	 19070
IO	 42	 19069.8
IO	 44	 19069.8
IO	 46	 19069.7
IO	 48	 19069.5
IO	 50	 19069.4
IO	 52	 19069.3
IO	 54	 19069.2
IO	 56	 19069.1
IO	 58	 19069
IO	 60	 19068.9
IO	 62	 19068.8
IO	 64	 19068.6
IO	 66	 19068.5
IO	 68	 19068.3
IO	 70	 19068.2
IO	 72	 19068.1
IO	 74	 19067.9
IO	 76	 19067.8
IO	 78	 19067.7
IO	 80	 19067.5
IO	 82	 19067.4
IO	 84	 19067.2
IO	 86	 19067.1
IO	 88	 19066.9
IO	 90	 19066.7
IO	 92	 19066.5
IO	 94	 19066.4
IO	 96	 19066.2
IO	 98	 19066
