CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0.01665
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0.016675
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0.01665
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0.016675
CPU	 37	 0
CPU	 39	 0.016675
CPU	 41	 0
CPU	 43	 0.01665
CPU	 45	 0
CPU	 47	 0.016675
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0.01665
CPU	 55	 0
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0.01665
CPU	 63	 0.016675
CPU	 65	 0
CPU	 67	 0
CPU	 69	 0
CPU	 71	 0.016675
CPU	 73	 0
CPU	 75	 0.01665
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.01665
CPU	 83	 0.016675
CPU	 85	 0
CPU	 87	 0
CPU	 89	 0.016675
CPU	 91	 0.01665
CPU	 93	 0.016675
CPU	 95	 0
CPU	 97	 0
CPU	 99	 0.016675
CPU	 101	 0.01665
CPU	 103	 0
CPU	 105	 0.01665
CPU	 107	 0
CPU	 109	 0.01665
CPU	 111	 0
CPU	 113	 0.01665
CPU	 115	 0.016675
CPU	 117	 0.01665
CPU	 119	 0.016675
CPU	 121	 0.01665
CPU	 123	 0.016675
CPU	 125	 0.01665
CPU	 127	 0.016675
CPU	 129	 0.016675
CPU	 131	 0
CPU	 133	 0.016675
CPU	 135	 0.01665
CPU	 137	 0.016675
CPU	 139	 0.016675
CPU	 141	 0.01665
CPU	 143	 0.016675
CPU	 145	 0.01665
CPU	 147	 0
CPU	 149	 0.016675
CPU	 151	 0.01665
CPU	 153	 0.016675
CPU	 155	 0.016675
CPU	 157	 0.016675
CPU	 159	 0.01665
CPU	 161	 0.016675
CPU	 163	 0.016675
CPU	 165	 0.01665
CPU	 167	 0.016675
CPU	 169	 0.016675
CPU	 171	 0.016675
CPU	 173	 0.01665
CPU	 175	 0.033325
CPU	 177	 0.016675
CPU	 179	 0.016675
CPU	 181	 0.033325
CPU	 183	 0.01665
CPU	 185	 0.016675
CPU	 187	 0.016675
CPU	 189	 0.016675
CPU	 191	 0.016675
CPU	 193	 0.033325
CPU	 195	 0.01665
CPU	 197	 0.033325
CPU	 199	 0.016675
IO	 88	 53461.8
IO	 24	 53462.4
IO	 76	 53462.5
IO	 48	 53463
IO	 90	 53464.1
IO	 58	 53464.8
IO	 10	 53465.5
IO	 124	 53465.4
IO	 12	 53466.3
IO	 22	 53468.2
IO	 128	 53467.4
IO	 4	 53468.7
IO	 18	 53469.2
IO	 180	 53467.7
IO	 170	 53468.2
IO	 78	 53469.5
IO	 84	 53469.6
IO	 14	 53470.5
IO	 34	 53470.5
IO	 140	 53469.6
IO	 136	 53470.6
IO	 30	 53471.6
IO	 44	 53471.8
IO	 66	 53471.7
IO	 92	 53471.6
IO	 8	 53472.2
IO	 60	 53472.2
IO	 120	 53471.6
IO	 40	 53472.6
IO	 80	 53472.3
IO	 72	 53472.7
IO	 56	 53473
IO	 132	 53472.4
IO	 20	 53473.4
IO	 46	 53473.3
IO	 0	 53473.5
IO	 38	 53473.5
IO	 50	 53473.6
IO	 150	 53472.5
IO	 162	 53472.6
IO	 54	 53474
IO	 126	 53473.4
IO	 108	 53473.7
IO	 176	 53472.6
IO	 2	 53474.3
IO	 36	 53474.3
IO	 166	 53472.9
IO	 174	 53472.8
IO	 154	 53473.2
IO	 52	 53474.4
IO	 186	 53472.8
IO	 70	 53474.6
IO	 160	 53473.7
IO	 178	 53473.5
IO	 16	 53475.4
IO	 122	 53474.6
IO	 28	 53475.5
IO	 146	 53474.4
IO	 26	 53475.6
IO	 42	 53475.5
IO	 82	 53475.4
IO	 98	 53475.3
IO	 196	 53473.7
IO	 116	 53475.1
IO	 182	 53474.1
IO	 188	 53474.1
IO	 152	 53474.8
IO	 62	 53475.9
IO	 102	 53475.7
IO	 6	 53476.3
IO	 32	 53476.2
IO	 96	 53475.9
IO	 144	 53475.4
IO	 158	 53475.2
IO	 168	 53475.2
IO	 64	 53476.5
IO	 86	 53476.3
IO	 198	 53474.7
IO	 172	 53475.2
IO	 130	 53476
IO	 100	 53476.4
IO	 118	 53476.2
IO	 114	 53476.2
IO	 74	 53476.7
IO	 134	 53476.1
IO	 106	 53476.4
IO	 192	 53475.1
IO	 138	 53476.1
IO	 110	 53476.5
IO	 104	 53476.6
IO	 94	 53476.7
IO	 164	 53475.7
IO	 68	 53477
IO	 148	 53476.1
IO	 184	 53475.4
IO	 142	 53476.2
IO	 112	 53476.7
IO	 190	 53475.5
IO	 156	 53476.2
IO	 194	 53475.5
