CPU	 1	 0.116675
CPU	 3	 0.11665
CPU	 5	 0.116675
CPU	 7	 0.1
CPU	 9	 0.1
CPU	 11	 0.1
CPU	 13	 0.1
CPU	 15	 0.1
CPU	 17	 0.1
CPU	 19	 0.1
CPU	 21	 0.1
CPU	 23	 0.1
CPU	 25	 0.1
CPU	 27	 0.1
CPU	 29	 0.1
CPU	 31	 0.116675
CPU	 33	 0.116675
CPU	 35	 0.116675
CPU	 37	 0.116675
CPU	 39	 0.1
CPU	 41	 0.116675
CPU	 43	 0.1
CPU	 45	 0.1
CPU	 47	 0.11665
CPU	 49	 0.116675
IO	 0	 13321.1
IO	 2	 13321
IO	 4	 13320.9
IO	 6	 13320.9
IO	 8	 13320.8
IO	 10	 13320.7
IO	 12	 13320.6
IO	 14	 13320.5
IO	 16	 13320.5
IO	 18	 13320.4
IO	 20	 13320.3
IO	 22	 13320.2
IO	 24	 13320.1
IO	 26	 13320
IO	 28	 13319.9
IO	 30	 13319.8
IO	 32	 13319.7
IO	 34	 13319.6
IO	 36	 13319.4
IO	 38	 13319.3
IO	 40	 13319.2
IO	 42	 13319.1
IO	 44	 13319
IO	 46	 13318.8
IO	 48	 13318.7
